attribute,mechanism,eps,n_users,p_rate,tp,fn,fp,tn,accuracy,precision,recall,specificity,balanced_accuracy,t_agree_rate
distance,laplace,2,68,0.764,370,394,19,217,0.587,0.9511568123393316,0.48429319371727747,0.9194915254237288,0.587,1.0
distance,laplace,2,70,0.715,328,387,12,273,0.601,0.9647058823529412,0.45874125874125876,0.9578947368421052,0.601,0.9969512195121951
distance,laplace,4,2,0.724,501,223,18,258,0.759,0.9653179190751445,0.6919889502762431,0.9347826086956522,0.759,1.0
distance,laplace,4,4,0.759,554,205,14,227,0.781,0.9753521126760564,0.7299077733860343,0.941908713692946,0.781,1.0
distance,laplace,4,6,0.785,587,198,9,206,0.793,0.9848993288590604,0.7477707006369426,0.958139534883721,0.7929999999999999,1.0
distance,laplace,4,8,0.796,582,214,15,189,0.771,0.9748743718592965,0.7311557788944724,0.9264705882352942,0.771,1.0
distance,laplace,4,10,0.795,582,213,10,195,0.777,0.9831081081081081,0.7320754716981132,0.9512195121951219,0.7769999999999999,1.0
distance,laplace,4,12,0.786,574,212,14,200,0.774,0.9761904761904762,0.7302798982188295,0.9345794392523364,0.774,1.0
distance,laplace,4,14,0.771,583,188,11,218,0.801,0.9814814814814815,0.7561608300907912,0.9519650655021834,0.8009999999999999,1.0
distance,laplace,4,16,0.767,576,191,12,221,0.797,0.9795918367346939,0.7509778357235984,0.9484978540772532,0.797,1.0
distance,laplace,4,18,0.793,593,200,7,200,0.793,0.9883333333333333,0.7477931904161412,0.966183574879227,0.7929999999999999,1.0
distance,laplace,4,20,0.789,584,205,18,193,0.777,0.9700996677740864,0.7401774397972116,0.9146919431279621,0.7769999999999999,1.0
distance,laplace,4,22,0.782,573,209,11,207,0.78,0.9811643835616438,0.7327365728900256,0.9495412844036697,0.78,1.0
distance,laplace,4,24,0.774,576,198,9,217,0.793,0.9846153846153847,0.7441860465116279,0.9601769911504425,0.7929999999999999,1.0
distance,laplace,4,26,0.768,598,170,13,219,0.817,0.9787234042553191,0.7786458333333334,0.9439655172413793,0.8170000000000001,1.0
distance,laplace,4,28,0.782,588,194,9,209,0.797,0.9849246231155779,0.7519181585677749,0.9587155963302753,0.7969999999999999,1.0
distance,laplace,4,30,0.754,555,199,11,235,0.79,0.980565371024735,0.7360742705570292,0.9552845528455285,0.79,1.0
distance,laplace,4,32,0.77,573,197,14,216,0.789,0.9761499148211243,0.7441558441558441,0.9391304347826087,0.7889999999999999,1.0
distance,laplace,4,34,0.776,566,210,14,210,0.776,0.9758620689655172,0.729381443298969,0.9375,0.7759999999999999,1.0
distance,laplace,4,36,0.752,578,174,14,234,0.812,0.9763513513513513,0.7686170212765957,0.9435483870967742,0.8119999999999999,1.0
distance,laplace,4,38,0.739,572,167,16,245,0.817,0.9727891156462585,0.774018944519621,0.9386973180076629,0.817,1.0
distance,laplace,4,40,0.742,551,191,14,244,0.795,0.9752212389380531,0.7425876010781671,0.9457364341085271,0.795,1.0
distance,laplace,4,42,0.776,589,187,14,210,0.799,0.9767827529021559,0.759020618556701,0.9375,0.7989999999999999,1.0
distance,laplace,4,44,0.782,611,171,9,209,0.82,0.9854838709677419,0.7813299232736572,0.9587155963302753,0.82,1.0
distance,laplace,4,46,0.77,575,195,12,218,0.793,0.979557069846678,0.7467532467532467,0.9478260869565217,0.7929999999999999,1.0
distance,laplace,4,48,0.744,560,184,16,240,0.8,0.9722222222222222,0.7526881720430108,0.9375,0.7999999999999999,1.0
distance,laplace,4,50,0.752,548,204,12,236,0.784,0.9785714285714285,0.7287234042553191,0.9516129032258065,0.7839999999999999,1.0
distance,laplace,4,52,0.753,557,196,17,230,0.787,0.9703832752613241,0.7397078353253652,0.9311740890688259,0.787,1.0
distance,laplace,4,54,0.762,574,188,10,228,0.802,0.9828767123287672,0.7532808398950132,0.957983193277311,0.802,1.0
distance,laplace,4,56,0.748,566,182,20,232,0.798,0.9658703071672355,0.7566844919786097,0.9206349206349206,0.798,1.0
distance,laplace,4,58,0.747,566,181,15,238,0.804,0.9741824440619621,0.7576974564926372,0.9407114624505929,0.8039999999999999,1.0
distance,laplace,4,60,0.717,524,193,12,271,0.795,0.9776119402985075,0.7308228730822873,0.9575971731448764,0.795,1.0
distance,laplace,4,62,0.745,565,180,20,235,0.8,0.9658119658119658,0.7583892617449665,0.9215686274509803,0.8,1.0
distance,laplace,4,64,0.746,563,183,12,242,0.805,0.9791304347826087,0.7546916890080428,0.952755905511811,0.8049999999999999,1.0
distance,laplace,4,66,0.729,563,166,20,251,0.814,0.9656946826758147,0.7722908093278463,0.9261992619926199,0.814,1.0
distance,laplace,4,68,0.716,514,202,20,264,0.778,0.9625468164794008,0.7178770949720671,0.9295774647887324,0.778,1.0
distance,laplace,4,70,0.732,562,170,10,258,0.82,0.9825174825174825,0.76775956284153,0.9626865671641791,0.82,1.0
distance,laplace,8,2,0.712,616,96,11,277,0.893,0.9824561403508771,0.8651685393258427,0.9618055555555556,0.893,1.0
distance,laplace,8,4,0.77,680,90,17,213,0.893,0.975609756097561,0.8831168831168831,0.9260869565217391,0.8929999999999999,1.0
distance,laplace,8,6,0.773,706,67,8,219,0.925,0.988795518207283,0.9133247089262613,0.9647577092511013,0.9249999999999999,1.0
distance,laplace,8,8,0.779,709,70,10,211,0.92,0.9860917941585535,0.9101412066752247,0.9547511312217195,0.92,1.0
distance,laplace,8,10,0.785,718,67,12,203,0.921,0.9835616438356164,0.9146496815286624,0.9441860465116279,0.921,1.0
distance,laplace,8,12,0.816,743,73,14,170,0.913,0.9815059445178336,0.9105392156862745,0.9239130434782609,0.913,1.0
distance,laplace,8,14,0.78,704,76,14,206,0.91,0.9805013927576601,0.9025641025641026,0.9363636363636364,0.91,1.0
distance,laplace,8,16,0.76,694,66,9,231,0.925,0.9871977240398293,0.9131578947368421,0.9625,0.9249999999999999,1.0
distance,laplace,8,18,0.786,731,55,15,199,0.93,0.9798927613941019,0.9300254452926209,0.9299065420560748,0.93,1.0
distance,laplace,8,20,0.781,712,69,9,210,0.922,0.9875173370319001,0.911651728553137,0.958904109589041,0.922,1.0
distance,laplace,8,22,0.779,706,73,18,203,0.909,0.9751381215469613,0.9062901155327343,0.918552036199095,0.909,1.0
distance,laplace,8,24,0.755,680,75,19,226,0.906,0.9728183118741058,0.9006622516556292,0.9224489795918367,0.906,1.0
distance,laplace,8,26,0.779,690,89,19,202,0.892,0.9732016925246827,0.8857509627727856,0.9140271493212669,0.892,1.0
distance,laplace,8,28,0.785,713,72,9,206,0.919,0.9875346260387812,0.9082802547770701,0.958139534883721,0.919,1.0
distance,laplace,8,30,0.784,699,85,9,207,0.906,0.9872881355932204,0.8915816326530612,0.9583333333333334,0.906,1.0
distance,laplace,8,32,0.751,674,77,8,241,0.915,0.9882697947214076,0.8974700399467377,0.9678714859437751,0.915,1.0
distance,laplace,8,34,0.791,724,67,13,196,0.92,0.9823609226594301,0.9152970922882427,0.937799043062201,0.92,1.0
distance,laplace,8,36,0.763,705,58,18,219,0.924,0.975103734439834,0.9239842726081258,0.9240506329113924,0.9239999999999999,1.0
distance,laplace,8,38,0.786,694,92,15,199,0.893,0.9788434414668548,0.8829516539440203,0.9299065420560748,0.8929999999999999,1.0
distance,laplace,8,40,0.762,689,73,10,228,0.917,0.9856938483547926,0.9041994750656168,0.957983193277311,0.917,1.0
distance,laplace,8,42,0.778,708,70,12,210,0.918,0.9833333333333333,0.910025706940874,0.9459459459459459,0.918,1.0
distance,laplace,8,44,0.733,658,75,17,250,0.908,0.9748148148148148,0.897680763983629,0.9363295880149812,0.908,1.0
distance,laplace,8,46,0.762,697,65,16,222,0.919,0.9775596072931276,0.9146981627296588,0.9327731092436975,0.9189999999999999,1.0
distance,laplace,8,48,0.786,722,64,9,205,0.927,0.987688098495212,0.9185750636132316,0.9579439252336449,0.927,1.0
distance,laplace,8,50,0.761,689,72,13,226,0.915,0.9814814814814815,0.9053876478318003,0.9456066945606695,0.915,1.0
distance,laplace,8,52,0.756,686,70,17,227,0.913,0.9758179231863442,0.9074074074074074,0.930327868852459,0.913,1.0
distance,laplace,8,54,0.75,693,57,10,240,0.933,0.9857752489331437,0.924,0.96,0.933,1.0
distance,laplace,8,56,0.74,671,69,17,243,0.914,0.9752906976744186,0.9067567567567567,0.9346153846153846,0.9139999999999999,1.0
distance,laplace,8,58,0.74,674,66,13,247,0.921,0.9810771470160117,0.9108108108108108,0.95,0.921,1.0
distance,laplace,8,60,0.752,665,87,14,234,0.899,0.979381443298969,0.8843085106382979,0.9435483870967742,0.899,1.0
distance,laplace,8,62,0.743,664,79,16,241,0.905,0.9764705882352941,0.8936742934051144,0.9377431906614786,0.905,1.0
distance,laplace,8,64,0.75,681,69,14,236,0.917,0.9798561151079137,0.908,0.944,0.917,1.0
distance,laplace,8,66,0.747,680,67,11,242,0.922,0.984081041968162,0.9103078982597055,0.9565217391304348,0.922,1.0
distance,laplace,8,68,0.729,668,61,11,260,0.928,0.9837997054491899,0.9163237311385459,0.959409594095941,0.9279999999999999,1.0
distance,laplace,8,70,0.738,670,68,14,248,0.918,0.97953216374269,0.907859078590786,0.9465648854961832,0.918,1.0
distance,laplace,16,2,0.71,663,47,9,281,0.944,0.9866071428571429,0.9338028169014084,0.9689655172413794,0.944,1.0
distance,laplace,16,4,0.769,742,27,10,221,0.963,0.9867021276595744,0.9648894668400521,0.9567099567099567,0.963,1.0
distance,laplace,16,6,0.764,733,31,10,226,0.959,0.9865410497981157,0.9594240837696335,0.9576271186440678,0.959,1.0
distance,laplace,16,8,0.788,752,36,11,201,0.953,0.9855832241153342,0.9543147208121827,0.9481132075471698,0.953,1.0
distance,laplace,16,10,0.789,757,32,11,200,0.957,0.9856770833333334,0.9594423320659062,0.9478672985781991,0.957,1.0
distance,laplace,16,12,0.772,747,25,9,219,0.966,0.9880952380952381,0.9676165803108808,0.9605263157894737,0.966,1.0
distance,laplace,16,14,0.782,751,31,13,205,0.956,0.9829842931937173,0.9603580562659847,0.9403669724770642,0.9560000000000001,1.0
distance,laplace,16,16,0.778,760,18,12,210,0.97,0.9844559585492227,0.9768637532133676,0.9459459459459459,0.97,1.0
distance,laplace,16,18,0.787,762,25,8,205,0.967,0.9896103896103896,0.9682337992376112,0.9624413145539906,0.967,1.0
distance,laplace,16,20,0.773,742,31,6,221,0.963,0.9919786096256684,0.9598965071151359,0.973568281938326,0.963,1.0
distance,laplace,16,22,0.774,740,34,10,216,0.956,0.9866666666666667,0.9560723514211886,0.9557522123893806,0.956,1.0
distance,laplace,16,24,0.777,751,26,6,217,0.968,0.9920739762219286,0.9665379665379665,0.9730941704035875,0.968,1.0
distance,laplace,16,26,0.793,765,28,11,196,0.961,0.9858247422680413,0.9646910466582598,0.9468599033816425,0.961,1.0
distance,laplace,16,28,0.783,750,33,12,205,0.955,0.984251968503937,0.9578544061302682,0.9447004608294931,0.955,1.0
distance,laplace,16,30,0.764,742,22,13,223,0.965,0.9827814569536424,0.9712041884816754,0.9449152542372882,0.9650000000000001,1.0
distance,laplace,16,32,0.775,752,23,4,221,0.973,0.9947089947089947,0.9703225806451613,0.9822222222222222,0.973,1.0
distance,laplace,16,34,0.761,730,31,11,228,0.958,0.9851551956815114,0.9592641261498029,0.9539748953974896,0.9580000000000001,1.0
distance,laplace,16,36,0.745,721,24,10,245,0.966,0.9863201094391245,0.9677852348993289,0.9607843137254902,0.966,1.0
distance,laplace,16,38,0.766,733,33,11,223,0.956,0.9852150537634409,0.9569190600522193,0.9529914529914529,0.956,1.0
distance,laplace,16,40,0.756,724,32,18,226,0.95,0.9757412398921833,0.9576719576719577,0.9262295081967213,0.95,1.0
distance,laplace,16,42,0.76,735,25,13,227,0.962,0.982620320855615,0.9671052631578947,0.9458333333333333,0.962,1.0
distance,laplace,16,44,0.753,733,20,12,235,0.968,0.9838926174496644,0.9734395750332006,0.951417004048583,0.968,1.0
distance,laplace,16,46,0.753,719,34,20,227,0.946,0.972936400541272,0.9548472775564409,0.9190283400809717,0.9460000000000001,1.0
distance,laplace,16,48,0.757,725,32,10,233,0.958,0.9863945578231292,0.9577278731836195,0.9588477366255144,0.958,1.0
distance,laplace,16,50,0.757,738,19,11,232,0.97,0.9853137516688919,0.9749009247027741,0.9547325102880658,0.97,1.0
distance,laplace,16,52,0.762,725,37,11,227,0.952,0.9850543478260869,0.9514435695538058,0.9537815126050421,0.9520000000000001,1.0
distance,laplace,16,54,0.75,723,27,15,235,0.958,0.9796747967479674,0.964,0.94,0.958,1.0
distance,laplace,16,56,0.751,730,21,11,238,0.968,0.9851551956815114,0.9720372836218375,0.9558232931726908,0.968,1.0
distance,laplace,16,58,0.741,713,28,10,249,0.962,0.9861687413554634,0.9622132253711201,0.9613899613899614,0.962,1.0
distance,laplace,16,60,0.724,696,28,13,263,0.959,0.9816643159379408,0.9613259668508287,0.9528985507246377,0.959,1.0
distance,laplace,16,62,0.734,709,25,10,256,0.965,0.9860917941585535,0.9659400544959128,0.9624060150375939,0.965,1.0
distance,laplace,16,64,0.741,714,27,12,247,0.961,0.9834710743801653,0.9635627530364372,0.9536679536679536,0.961,1.0
distance,laplace,16,66,0.743,728,15,5,252,0.98,0.9931787175989086,0.9798115746971736,0.980544747081712,0.98,1.0
distance,laplace,16,68,0.741,710,31,12,247,0.957,0.9833795013850416,0.9581646423751687,0.9536679536679536,0.9570000000000001,1.0
distance,laplace,16,70,0.722,696,26,9,269,0.965,0.9872340425531915,0.96398891966759,0.9676258992805755,0.965,1.0
distance,laplace,32,2,0.734,719,15,13,253,0.972,0.98224043715847,0.9795640326975477,0.9511278195488722,0.972,1.0
distance,laplace,32,4,0.776,762,14,9,215,0.977,0.9883268482490273,0.9819587628865979,0.9598214285714286,0.977,1.0
distance,laplace,32,6,0.766,750,16,4,230,0.98,0.9946949602122016,0.97911227154047,0.9829059829059829,0.98,1.0
distance,laplace,32,8,0.79,784,6,5,205,0.989,0.9936628643852978,0.9924050632911392,0.9761904761904762,0.989,1.0
distance,laplace,32,10,0.8,788,12,6,194,0.982,0.9924433249370277,0.985,0.97,0.982,1.0
distance,laplace,32,12,0.76,747,13,5,235,0.982,0.9933510638297872,0.9828947368421053,0.9791666666666666,0.982,1.0
distance,laplace,32,14,0.783,777,6,5,212,0.989,0.9936061381074168,0.9923371647509579,0.9769585253456221,0.989,1.0
distance,laplace,32,16,0.784,768,16,5,211,0.979,0.9935316946959897,0.9795918367346939,0.9768518518518519,0.979,1.0
distance,laplace,32,18,0.776,762,14,10,214,0.976,0.9870466321243523,0.9819587628865979,0.9553571428571429,0.976,1.0
distance,laplace,32,20,0.782,774,8,7,211,0.985,0.9910371318822023,0.989769820971867,0.9678899082568807,0.985,1.0
distance,laplace,32,22,0.749,738,11,7,244,0.982,0.9906040268456375,0.9853137516688919,0.9721115537848606,0.982,1.0
distance,laplace,32,24,0.788,776,12,2,210,0.986,0.9974293059125964,0.9847715736040609,0.9905660377358491,0.986,1.0
distance,laplace,32,26,0.777,767,10,6,217,0.984,0.9922380336351876,0.9871299871299871,0.9730941704035875,0.984,1.0
distance,laplace,32,28,0.765,751,14,3,232,0.983,0.9960212201591512,0.9816993464052287,0.9872340425531915,0.983,1.0
distance,laplace,32,30,0.77,762,8,4,226,0.988,0.9947780678851175,0.9896103896103896,0.9826086956521739,0.988,1.0
distance,laplace,32,32,0.77,754,16,10,220,0.974,0.9869109947643979,0.9792207792207792,0.9565217391304348,0.974,1.0
distance,laplace,32,34,0.776,761,15,4,220,0.981,0.9947712418300654,0.9806701030927835,0.9821428571428571,0.981,1.0
distance,laplace,32,36,0.775,770,5,6,219,0.989,0.9922680412371134,0.9935483870967742,0.9733333333333334,0.989,1.0
distance,laplace,32,38,0.745,729,16,13,242,0.971,0.9824797843665768,0.978523489932886,0.9490196078431372,0.971,1.0
distance,laplace,32,40,0.759,744,15,7,234,0.978,0.9906790945406125,0.9802371541501976,0.970954356846473,0.978,1.0
distance,laplace,32,42,0.754,743,11,11,235,0.978,0.9854111405835544,0.9854111405835544,0.9552845528455285,0.978,1.0
distance,laplace,32,44,0.751,743,8,5,244,0.987,0.9933155080213903,0.9893475366178429,0.9799196787148594,0.987,1.0
distance,laplace,32,46,0.782,768,14,3,215,0.983,0.9961089494163424,0.9820971867007673,0.9862385321100917,0.983,1.0
distance,laplace,32,48,0.734,726,8,8,258,0.984,0.989100817438692,0.989100817438692,0.9699248120300752,0.984,1.0
distance,laplace,32,50,0.77,753,17,10,220,0.973,0.9868938401048493,0.977922077922078,0.9565217391304348,0.973,1.0
distance,laplace,32,52,0.735,725,10,3,262,0.987,0.9958791208791209,0.9863945578231292,0.9886792452830189,0.987,1.0
distance,laplace,32,54,0.75,740,10,9,241,0.981,0.9879839786381842,0.9866666666666667,0.964,0.981,1.0
distance,laplace,32,56,0.754,749,5,5,241,0.99,0.993368700265252,0.993368700265252,0.9796747967479674,0.99,1.0
distance,laplace,32,58,0.749,740,9,6,245,0.985,0.9919571045576407,0.9879839786381842,0.9760956175298805,0.985,1.0
distance,laplace,32,60,0.752,744,8,9,239,0.983,0.9880478087649402,0.9893617021276596,0.9637096774193549,0.983,1.0
distance,laplace,32,62,0.755,741,14,3,242,0.983,0.9959677419354839,0.9814569536423841,0.9877551020408163,0.983,1.0
distance,laplace,32,64,0.758,739,19,8,234,0.973,0.9892904953145917,0.974934036939314,0.9669421487603306,0.973,1.0
distance,laplace,32,66,0.74,729,11,5,255,0.984,0.9931880108991825,0.9851351351351352,0.9807692307692307,0.984,1.0
distance,laplace,32,68,0.75,742,8,5,245,0.987,0.9933065595716198,0.9893333333333333,0.98,0.987,1.0
distance,laplace,32,70,0.746,739,7,2,252,0.991,0.9973009446693657,0.9906166219839142,0.9921259842519685,0.991,1.0
distance,laplace,64,2,0.725,722,3,6,269,0.991,0.9917582417582418,0.9958620689655172,0.9781818181818182,0.991,1.0
distance,laplace,64,4,0.751,745,6,6,243,0.988,0.9920106524633822,0.9920106524633822,0.9759036144578314,0.988,1.0
distance,laplace,64,6,0.788,782,6,4,208,0.99,0.9949109414758269,0.9923857868020305,0.9811320754716981,0.99,1.0
distance,laplace,64,8,0.8,794,6,4,196,0.99,0.9949874686716792,0.9925,0.98,0.99,1.0
distance,laplace,64,10,0.779,775,4,8,213,0.988,0.9897828863346104,0.9948652118100129,0.9638009049773756,0.988,1.0
distance,laplace,64,12,0.771,764,7,3,226,0.99,0.9960886571056062,0.9909208819714657,0.9868995633187773,0.99,1.0
distance,laplace,64,14,0.771,763,8,5,224,0.987,0.9934895833333334,0.9896238651102465,0.9781659388646288,0.987,1.0
distance,laplace,64,16,0.772,768,4,4,224,0.992,0.9948186528497409,0.9948186528497409,0.9824561403508771,0.992,1.0
distance,laplace,64,18,0.79,788,2,2,208,0.996,0.9974683544303797,0.9974683544303797,0.9904761904761905,0.996,1.0
distance,laplace,64,20,0.79,787,3,2,208,0.995,0.9974651457541192,0.9962025316455696,0.9904761904761905,0.995,1.0
distance,laplace,64,22,0.823,812,11,3,174,0.986,0.996319018404908,0.9866342648845686,0.9830508474576272,0.986,1.0
distance,laplace,64,24,0.762,754,8,5,233,0.987,0.9934123847167325,0.989501312335958,0.9789915966386554,0.987,1.0
distance,laplace,64,26,0.752,750,2,3,245,0.995,0.9960159362549801,0.9973404255319149,0.9879032258064516,0.995,1.0
distance,laplace,64,28,0.775,771,4,7,218,0.989,0.9910025706940874,0.9948387096774194,0.9688888888888889,0.989,1.0
distance,laplace,64,30,0.767,757,10,5,228,0.985,0.9934383202099738,0.9869621903520208,0.9785407725321889,0.985,1.0
distance,laplace,64,32,0.805,799,6,5,190,0.989,0.9937810945273632,0.9925465838509316,0.9743589743589743,0.989,1.0
distance,laplace,64,34,0.772,766,6,8,220,0.986,0.9896640826873385,0.9922279792746114,0.9649122807017544,0.986,1.0
distance,laplace,64,36,0.751,745,6,5,244,0.989,0.9933333333333333,0.9920106524633822,0.9799196787148594,0.989,1.0
distance,laplace,64,38,0.772,769,3,3,225,0.994,0.9961139896373057,0.9961139896373057,0.9868421052631579,0.994,1.0
distance,laplace,64,40,0.762,756,6,2,236,0.992,0.9973614775725593,0.9921259842519685,0.9915966386554622,0.992,1.0
distance,laplace,64,42,0.757,756,1,4,239,0.995,0.9947368421052631,0.9986789960369881,0.9835390946502057,0.995,1.0
distance,laplace,64,44,0.743,740,3,5,252,0.992,0.9932885906040269,0.9959623149394348,0.980544747081712,0.992,1.0
distance,laplace,64,46,0.752,747,5,5,243,0.99,0.9933510638297872,0.9933510638297872,0.9798387096774194,0.99,1.0
distance,laplace,64,48,0.762,760,2,5,233,0.993,0.9934640522875817,0.9973753280839895,0.9789915966386554,0.993,1.0
distance,laplace,64,50,0.722,719,3,4,274,0.993,0.9944674965421854,0.9958448753462604,0.9856115107913669,0.993,1.0
distance,laplace,64,52,0.75,743,7,5,245,0.988,0.9933155080213903,0.9906666666666667,0.98,0.988,1.0
distance,laplace,64,54,0.759,755,4,3,238,0.993,0.996042216358839,0.994729907773386,0.9875518672199171,0.993,1.0
distance,laplace,64,56,0.763,760,3,6,231,0.991,0.9921671018276762,0.9960681520314548,0.9746835443037974,0.991,1.0
distance,laplace,64,58,0.745,742,3,3,252,0.994,0.9959731543624161,0.9959731543624161,0.9882352941176471,0.994,1.0
distance,laplace,64,60,0.733,731,2,2,265,0.996,0.9972714870395635,0.9972714870395635,0.9925093632958801,0.996,1.0
distance,laplace,64,62,0.713,707,6,3,284,0.991,0.995774647887324,0.9915848527349228,0.9895470383275261,0.991,1.0
distance,laplace,64,64,0.741,739,2,4,255,0.994,0.9946164199192463,0.9973009446693657,0.9845559845559846,0.994,1.0
distance,laplace,64,66,0.721,715,6,2,277,0.992,0.99721059972106,0.9916782246879334,0.992831541218638,0.992,1.0
distance,laplace,64,68,0.76,758,2,3,237,0.995,0.9960578186596584,0.9973684210526316,0.9875,0.995,1.0
distance,laplace,64,70,0.736,735,1,4,260,0.995,0.9945872801082544,0.998641304347826,0.9848484848484849,0.995,1.0
distance,piecewise_sub,1,2,0.694,217,477,18,288,0.505,0.9234042553191489,0.3126801152737752,0.9411764705882353,0.505,0.9907834101382489
distance,piecewise_sub,1,4,0.77,252,518,12,218,0.47,0.9545454545454546,0.32727272727272727,0.9478260869565217,0.47,0.9841269841269841
distance,piecewise_sub,1,6,0.749,221,528,17,234,0.455,0.9285714285714286,0.29506008010680906,0.9322709163346613,0.45499999999999996,0.995475113122172
distance,piecewise_sub,1,8,0.783,260,523,11,206,0.466,0.959409594095941,0.33205619412515963,0.9493087557603687,0.46599999999999997,0.9961538461538462
distance,piecewise_sub,1,10,0.801,250,551,9,190,0.44,0.9652509652509652,0.3121098626716604,0.9547738693467337,0.43999999999999995,0.996
distance,piecewise_sub,1,12,0.769,242,527,11,220,0.462,0.9565217391304348,0.31469440832249673,0.9523809523809523,0.46199999999999997,1.0
distance,piecewise_sub,1,14,0.777,251,526,14,209,0.46,0.9471698113207547,0.323037323037323,0.9372197309417041,0.45999999999999996,0.9920318725099602
distance,piecewise_sub,1,16,0.764,234,530,13,223,0.457,0.9473684210526315,0.306282722513089,0.9449152542372882,0.457,1.0
distance,piecewise_sub,1,18,0.785,268,517,9,206,0.474,0.9675090252707581,0.3414012738853503,0.958139534883721,0.474,0.996268656716418
distance,piecewise_sub,1,20,0.775,247,528,16,209,0.456,0.9391634980988594,0.31870967741935485,0.9288888888888889,0.45599999999999996,1.0
distance,piecewise_sub,1,22,0.781,253,528,15,204,0.457,0.9440298507462687,0.323943661971831,0.9315068493150684,0.45699999999999996,0.9960474308300395
distance,piecewise_sub,1,24,0.746,220,526,18,236,0.456,0.9243697478991597,0.2949061662198391,0.9291338582677166,0.45599999999999996,0.990909090909091
distance,piecewise_sub,1,26,0.742,217,525,11,247,0.464,0.9517543859649122,0.29245283018867924,0.9573643410852714,0.464,0.9907834101382489
distance,piecewise_sub,1,28,0.764,245,519,10,226,0.471,0.9607843137254902,0.3206806282722513,0.9576271186440678,0.471,0.9959183673469387
distance,piecewise_sub,1,30,0.756,221,535,15,229,0.45,0.9364406779661016,0.2923280423280423,0.9385245901639344,0.44999999999999996,0.9909502262443439
distance,piecewise_sub,1,32,0.758,229,529,7,235,0.464,0.9703389830508474,0.3021108179419525,0.9710743801652892,0.46399999999999997,1.0
distance,piecewise_sub,1,34,0.767,236,531,12,221,0.457,0.9516129032258065,0.3076923076923077,0.9484978540772532,0.45699999999999996,0.9957627118644068
distance,piecewise_sub,1,36,0.748,219,529,10,242,0.461,0.9563318777292577,0.2927807486631016,0.9603174603174603,0.461,0.9954337899543378
distance,piecewise_sub,1,38,0.763,236,527,7,230,0.466,0.9711934156378601,0.30930537352555704,0.9704641350210971,0.46599999999999997,0.9872881355932204
distance,piecewise_sub,1,40,0.767,240,527,17,216,0.456,0.933852140077821,0.31290743155149936,0.927038626609442,0.45599999999999996,0.9958333333333333
distance,piecewise_sub,1,42,0.722,235,487,12,266,0.501,0.951417004048583,0.3254847645429363,0.9568345323741008,0.501,1.0
distance,piecewise_sub,1,44,0.751,261,490,7,242,0.503,0.9738805970149254,0.34753661784287615,0.9718875502008032,0.503,1.0
distance,piecewise_sub,1,46,0.769,231,538,13,218,0.449,0.9467213114754098,0.30039011703511054,0.9437229437229437,0.449,0.9956709956709957
distance,piecewise_sub,1,48,0.769,247,522,15,216,0.463,0.9427480916030534,0.3211963589076723,0.935064935064935,0.46299999999999997,0.9919028340080972
distance,piecewise_sub,1,50,0.745,233,512,18,237,0.47,0.9282868525896414,0.312751677852349,0.9294117647058824,0.47,0.9957081545064378
distance,piecewise_sub,1,52,0.753,240,513,10,237,0.477,0.96,0.3187250996015936,0.9595141700404858,0.477,1.0
distance,piecewise_sub,1,54,0.746,265,481,16,238,0.503,0.9430604982206405,0.3552278820375335,0.937007874015748,0.503,1.0
distance,piecewise_sub,1,56,0.758,236,522,10,232,0.468,0.959349593495935,0.3113456464379947,0.9586776859504132,0.468,1.0
distance,piecewise_sub,1,58,0.759,257,502,12,229,0.486,0.9553903345724907,0.3386034255599473,0.950207468879668,0.486,0.9961089494163424
distance,piecewise_sub,1,60,0.755,244,511,11,234,0.478,0.9568627450980393,0.32317880794701986,0.9551020408163265,0.478,0.9918032786885246
distance,piecewise_sub,1,62,0.775,240,535,15,210,0.45,0.9411764705882353,0.3096774193548387,0.9333333333333333,0.45,0.9958333333333333
distance,piecewise_sub,1,64,0.76,240,520,16,224,0.464,0.9375,0.3157894736842105,0.9333333333333333,0.46399999999999997,0.9958333333333333
distance,piecewise_sub,1,66,0.753,226,527,12,235,0.461,0.9495798319327731,0.300132802124834,0.951417004048583,0.46099999999999997,1.0
distance,piecewise_sub,1,68,0.736,235,501,15,249,0.484,0.94,0.31929347826086957,0.9431818181818182,0.484,0.9914893617021276
distance,piecewise_sub,1,70,0.762,262,500,10,228,0.49,0.9632352941176471,0.3438320209973753,0.957983193277311,0.49,1.0
distance,piecewise_sub,2,2,0.721,453,268,20,259,0.712,0.9577167019027484,0.6282940360610264,0.9283154121863799,0.712,1.0
distance,piecewise_sub,2,4,0.792,487,305,13,195,0.682,0.974,0.61489898989899,0.9375,0.6819999999999999,1.0
distance,piecewise_sub,2,6,0.766,547,219,16,218,0.765,0.9715808170515098,0.7140992167101827,0.9316239316239316,0.7649999999999999,1.0
distance,piecewise_sub,2,8,0.792,537,255,12,196,0.733,0.9781420765027322,0.678030303030303,0.9423076923076923,0.733,1.0
distance,piecewise_sub,2,10,0.779,513,266,8,213,0.726,0.9846449136276392,0.6585365853658537,0.9638009049773756,0.726,1.0
distance,piecewise_sub,2,12,0.758,510,248,17,225,0.735,0.967741935483871,0.6728232189973615,0.9297520661157025,0.735,1.0
distance,piecewise_sub,2,14,0.783,534,249,6,211,0.745,0.9888888888888889,0.6819923371647509,0.9723502304147466,0.745,1.0
